1.423225254972503850e-01,1.467724638780486812e-01,1.579723897137215449e-01,1.802598738227976505e-01,2.134043263109242361e-01,2.458612703557969403e-01,2.596598089994678338e-01,2.458109424326700154e-01,2.126796135710243840e-01,1.781437439398039502e-01,1.543146065477992712e-01,1.419696237578878806e-01,1.368422855172853336e-01,1.351224410937240661e-01,1.349027611776806301e-01,1.362100590981487058e-01,1.411570916729335268e-01,1.543051269424477734e-01,1.817186601647842459e-01,2.250042549712008566e-01,2.714506727247965046e-01,2.972799996263852940e-01,2.870173370882365682e-01,2.474853107385162898e-01,2.016770136582912432e-01,1.684338624301417175e-01,1.508808604794425745e-01,1.436029539140445399e-01,1.412637566251147003e-01,1.410107297411521132e-01
1.420324309758899950e-01,1.430666182721585244e-01,1.460752612046410104e-01,1.522262875551070038e-01,1.611994166537977780e-01,1.697224029125799782e-01,1.729719448920267466e-01,1.685720138076362840e-01,1.588361043148899809e-01,1.486599394402771390e-01,1.415462190113985219e-01,1.380288778769083735e-01,1.369375191592503427e-01,1.368439122641229300e-01,1.367980153526440756e-01,1.367148332667413035e-01,1.375381533122522204e-01,1.410674153630482319e-01,1.491928776166587811e-01,1.620636441242903625e-01,1.758849840452429703e-01,1.839775138302296165e-01,1.819071023327216707e-01,1.714453355205771135e-01,1.588502945445915138e-01,1.494000730490023798e-01,1.443415695489504436e-01,1.423674110216137934e-01,1.418552621145937331e-01,1.418119497393158790e-01
1.426657079664100658e-01,1.423973333134321839e-01,1.425483568906848186e-01,1.435648738737232144e-01,1.453619479814538540e-01,1.470350522344731903e-01,1.473226668627536096e-01,1.456512406841288798e-01,1.427281724112318684e-01,1.400603248626565711e-01,1.389475234919709257e-01,1.398447498979359382e-01,1.421900987325695753e-01,1.445108434381703888e-01,1.451981566665622170e-01,1.437230583382914928e-01,1.411598751546333796e-01,1.394337555543493090e-01,1.399963158536793872e-01,1.429490719902148377e-01,1.469121723050611228e-01,1.497573108229249550e-01,1.500547521985407806e-01,1.480806518932739346e-01,1.453758717208758766e-01,1.433643474733195533e-01,1.425001857850640707e-01,1.424756005434185124e-01,1.427426266912096842e-01,1.428557838042110173e-01
1.455997959812824205e-01,1.442627321153345243e-01,1.427273177182143693e-01,1.416320002591088534e-01,1.411217159809969313e-01,1.408596151156716880e-01,1.403881803010419982e-01,1.395819963396031094e-01,1.389464973087090605e-01,1.396494915700402240e-01,1.432806870069165961e-01,1.510833285835071205e-01,1.622188092060929676e-01,1.723633475288494366e-01,1.758688399648438982e-01,1.704865552688048791e-01,1.594774953668944284e-01,1.486894299404172837e-01,1.419236020899981854e-01,1.394373609096283273e-01,1.396166805561948887e-01,1.406778625857364740e-01,1.414788193871406030e-01,1.417215397713174618e-01,1.417214283030878985e-01,1.419651688521660071e-01,1.427588439155019762e-01,1.440531207609771214e-01,1.453794155390609744e-01,1.460403636168042252e-01
1.581202049997455505e-01,1.535596635464064330e-01,1.479239476546805598e-01,1.434054329665270799e-01,1.406687130141065500e-01,1.392323181625270689e-01,1.384557562058972568e-01,1.382515160112696428e-01,1.395957113797591520e-01,1.450859087794159619e-01,1.592939283336716472e-01,1.871185466569503242e-01,2.270254262249006560e-01,2.639790534369680364e-01,2.773092934160230616e-01,2.586209343390878934e-01,2.194777532088116878e-01,1.808518748633377027e-01,1.555935043550731312e-01,1.435075378876604912e-01,1.393753000974241318e-01,1.387994974237755641e-01,1.393436883473090915e-01,1.400820098155968474e-01,1.410500664848584329e-01,1.428374109219653909e-01,1.461531759431566879e-01,1.510883924587101967e-01,1.562777495468632982e-01,1.592130393560441670e-01
2.041690841583675975e-01,1.878827366888795314e-01,1.679077254389137186e-01,1.523824793213174322e-01,1.434390547414472195e-01,1.392655098336163244e-01,1.377791105491871226e-01,1.384667913386388727e-01,1.435208159453378318e-01,1.597484079527340950e-01,2.011037414150342317e-01,2.855899632454224069e-01,4.105978465746571993e-01,5.257974621296080953e-01,5.670893800429447351e-01,5.105349376403371942e-01,3.890174797603703771e-01,2.684481534966753347e-01,1.918935344934554199e-01,1.560708973199741167e-01,1.427253071370338799e-01,1.389908003641588952e-01,1.386914495366207978e-01,1.396939851031627211e-01,1.421778953657863165e-01,1.478789511608650242e-01,1.592404949346360177e-01,1.769684988082684540e-01,1.962893556710004483e-01,2.076599081570389138e-01
3.514839340144347846e-01,2.966078192881453912e-01,2.299610572193519220e-01,1.801913052165695917e-01,1.532725657855100732e-01,1.416210556726776038e-01,1.379668808693356175e-01,1.398963865222487002e-01,1.516973885624000595e-01,1.893693352313979839e-01,2.899118601490547897e-01,5.044884205487735196e-01,8.107153108008280373e-01,1.060106254602114495e+00,1.140836386636324251e+00,1.030171923408981671e+00,7.619845737121607732e-01,4.626840053757093618e-01,2.684028515447788310e-01,1.813232317898399726e-01,1.497432718916659744e-01,1.402237275035493058e-01,1.385268518185615583e-01,1.403878378458798259e-01,1.469558310136726276e-01,1.637281534093981972e-01,1.993872162057056807e-01,2.580671298034016292e-01,3.237972479393835257e-01,3.628807361524462038e-01
7.334363923255987627e-01,5.826844406222984052e-01,3.914804670360402250e-01,2.497273638560079390e-01,1.776022444291902314e-01,1.484796819406362101e-01,1.395996685172624374e-01,1.425733895303115117e-01,1.638857423182827622e-01,2.342163227702135364e-01,4.289986306364502733e-01,8.346445089076549584e-01,1.299408340071950496e+00,1.569615019694701852e+00,1.640625104130388534e+00,1.542140354881267994e+00,1.237693244357803923e+00,7.611898429681346334e-01,3.882749035363989853e-01,2.193505559959175177e-01,1.600515928043288738e-01,1.423148362819989798e-01,1.390210843177791811e-01,1.432049809205822033e-01,1.591361189376065133e-01,2.026273948091796007e-01,3.015109561226134161e-01,4.711511678675761039e-01,6.575143646477986659e-01,7.634269552969963346e-01
1.328662261166376757e+00,1.088214331933594403e+00,7.070889849672845617e-01,3.852080466897312983e-01,2.233048747087512387e-01,1.615531329878923117e-01,1.429922957328734479e-01,1.456768454027696502e-01,1.760009159313418725e-01,2.792382325928315367e-01,5.672314766471723280e-01,1.118167449976303462e+00,1.594958934983531140e+00,1.805361816729968316e+00,1.853303797002491482e+00,1.786544032614568289e+00,1.541977859096436809e+00,1.029122734353888236e+00,5.091353169861498884e-01,2.577205035937635280e-01,1.702802756587766253e-01,1.445766382736391464e-01,1.403405154819055978e-01,1.489974139851971968e-01,1.818608516811522358e-01,2.766870116169236615e-01,5.024974745506519680e-01,8.746065800385114386e-01,1.213605666182973719e+00,1.370229389369059803e+00
1.717622651270282574e+00,1.515794905645706292e+00,1.074710841916526327e+00,5.649366052723104881e-01,2.840674311252652795e-01,1.787608201845233835e-01,1.473043397277234989e-01,1.475971542836333750e-01,1.816150071684531075e-01,3.003421585386428783e-01,6.308522827695771662e-01,1.231724387483125849e+00,1.688432490088207283e+00,1.869314374230112374e+00,1.908269943720943829e+00,1.854373442456271226e+00,1.642230553372388435e+00,1.141947783616131584e+00,5.664128016177023550e-01,2.761865767406435079e-01,1.751387820731587497e-01,1.458038023566655128e-01,1.420998027283452980e-01,1.568078218997725759e-01,2.118523518856672283e-01,3.757775687202822845e-01,7.613462740500220871e-01,1.289076375613771530e+00,1.626914078668934893e+00,1.747615152151237972e+00
1.863035653206558839e+00,1.710487301648332625e+00,1.305592563276405604e+00,7.045881983062830534e-01,3.333878926687943167e-01,1.927330635663364600e-01,1.505075568465129299e-01,1.471111152601144723e-01,1.771988477517832394e-01,2.846331817546561838e-01,5.850912383120490112e-01,1.152320534958964693e+00,1.625114319024562937e+00,1.827123495597277714e+00,1.872697426091269657e+00,1.810650796924575312e+00,1.576884226057495786e+00,1.066721668698427550e+00,5.276687352841779033e-01,2.635568486038084024e-01,1.716946341165434819e-01,1.452081439855262557e-01,1.434100809868187609e-01,1.632742666581132596e-01,2.363435546253731534e-01,4.558213994556002402e-01,9.516571850787480802e-01,1.514141616184444983e+00,1.796951550983603596e+00,1.883719286561649220e+00
1.881360304165143660e+00,1.737335167682878101e+00,1.342555177393494059e+00,7.301633302095628109e-01,3.428649989252252062e-01,1.954969056079200462e-01,1.507408066545420644e-01,1.444424482790043762e-01,1.653758233627674878e-01,2.417813323065739206e-01,4.552903936526357387e-01,8.949381839764853908e-01,1.372879040475850410e+00,1.634733934011816325e+00,1.702304405391795727e+00,1.612065741926964169e+00,1.318448298300460175e+00,8.242319830093799427e-01,4.152687692212482240e-01,2.277730674220140028e-01,1.621115933637897744e-01,1.431687172232993244e-01,1.435252738917077442e-01,1.647406561749047704e-01,2.412762086159875585e-01,4.711481941267552376e-01,9.854695858220517968e-01,1.547965319791531957e+00,1.819462980600708990e+00,1.900601145167917672e+00
1.793323343711368922e+00,1.613950712917110897e+00,1.184564922169976997e+00,6.283059133147231856e-01,3.065613994758991656e-01,1.853519815506740609e-01,1.478866104621860134e-01,1.410706731823201943e-01,1.525714128216537346e-01,1.954890608786808703e-01,3.117331547265140279e-01,5.609633931864164147e-01,9.092236990420237142e-01,1.179672321496341603e+00,1.265532745498992195e+00,1.153276761515166893e+00,8.631980516612579590e-01,5.196712601439925638e-01,2.911206801316799653e-01,1.887939008498807081e-01,1.517147370500747938e-01,1.409205598597302045e-01,1.424828211139427536e-01,1.603831047761496986e-01,2.235639131737698626e-01,4.124319508379638011e-01,8.495285097486878767e-01,1.399991394568524727e+00,1.714474192005648323e+00,1.819000712070745207e+00
1.509576527933587320e+00,1.274805095411091660e+00,8.511015387112734754e-01,4.518996638257518073e-01,2.461401751299283347e-01,1.683859197384457440e-01,1.436567112890970443e-01,1.385073689206838266e-01,1.436703165104357416e-01,1.633790694424415435e-01,2.136189870163086590e-01,3.170564227480898722e-01,4.709006081166588475e-01,6.122039362381237471e-01,6.638418368986679363e-01,5.974582420303107266e-01,4.498297628491690348e-01,3.007503736194877542e-01,2.059262337921791419e-01,1.615523847876302876e-01,1.445434682011551009e-01,1.395194530324991022e-01,1.410400224153950388e-01,1.529127422047431850e-01,1.939022660468838477e-01,3.140454985220947903e-01,6.008192218640486804e-01,1.046298729280036310e+00,1.401029179503554545e+00,1.547945994325415020e+00
9.488029141431288949e-01,7.523384513791894213e-01,4.905463550149385399e-01,2.917584951649010994e-01,1.921346529878340259e-01,1.529546771282034867e-01,1.400940576949689376e-01,1.373461368330140542e-01,1.394694604695614071e-01,1.473062170184969988e-01,1.658784181649765044e-01,2.015606301040705206e-01,2.529543509759399345e-01,3.010275628574334839e-01,3.191471674716165330e-01,2.961368562119230941e-01,2.463405378150317071e-01,1.967448413339163982e-01,1.640606247026661635e-01,1.478038221639606520e-01,1.412233029619890112e-01,1.391854911720400156e-01,1.399761951998071963e-01,1.460594623383917323e-01,1.670426842431386449e-01,2.263517683247286416e-01,3.647458987007696218e-01,6.020166810204846675e-01,8.519941722877359958e-01,9.869474260984593128e-01
4.557373020270022446e-01,3.729076784156043489e-01,2.722002927426983576e-01,1.980091408655354768e-01,1.592244278073637331e-01,1.432844758598495749e-01,1.381572195338929832e-01,1.373434222843760710e-01,1.384084301243928283e-01,1.413470032730012593e-01,1.475874198918786240e-01,1.587263563085865858e-01,1.739737886557627677e-01,1.879282592039295263e-01,1.932014057724343870e-01,1.866609482736537595e-01,1.723641906867820484e-01,1.578158053409493833e-01,1.478232091331721787e-01,1.426254403735081056e-01,1.403953964083263506e-01,1.395232533346563997e-01,1.395443151544586424e-01,1.417233287821193788e-01,1.502022716633528987e-01,1.738904897394727422e-01,2.264918508277016795e-01,3.150361306620143020e-01,4.144536587942693751e-01,4.730542770094300353e-01
2.369608818950430518e-01,2.112076827191620154e-01,1.800753716329411003e-01,1.566282280651064007e-01,1.440289169138175562e-01,1.390750954638254322e-01,1.379403914048379087e-01,1.382261566721239843e-01,1.389556959441793638e-01,1.401074362329777223e-01,1.421434077206968627e-01,1.454851158525255206e-01,1.498210402648666728e-01,1.536724217628372691e-01,1.551288988682163472e-01,1.534077895953668558e-01,1.495808257190866242e-01,1.456280611607016218e-01,1.428827385709367237e-01,1.414601737461708142e-01,1.407844366362553390e-01,1.402651030608368654e-01,1.397418738664345794e-01,1.398011691931947131e-01,1.421177332824815065e-01,1.497717203176480438e-01,1.667043170071392244e-01,1.941897343264806786e-01,2.246182165997591129e-01,2.425729752587135746e-01
1.634732045167934245e-01,1.563837679489732679e-01,1.480237113326507425e-01,1.421100846795279038e-01,1.396973359282266680e-01,1.397222328168713223e-01,1.405669842853373153e-01,1.411309663170863260e-01,1.411887720117818990e-01,1.411348633166992772e-01,1.414546634444109885e-01,1.423468484813301682e-01,1.436149103724859988e-01,1.447371478457193661e-01,1.451554904465193196e-01,1.446805046537986139e-01,1.436601599011151642e-01,1.427246562811891883e-01,1.423336231625350612e-01,1.424877881107911304e-01,1.427455710919573462e-01,1.425260793120396441e-01,1.415691651588825983e-01,1.402498296652306964e-01,1.395461390760756870e-01,1.407564577502375402e-01,1.450329461575402268e-01,1.524110227035928578e-01,1.605356302411672931e-01,1.651979407104927633e-01
1.417279019003575002e-01,1.403674781717821063e-01,1.396656076966941717e-01,1.410778067350884901e-01,1.448048039942595178e-01,1.493031591033876782e-01,1.521426059841316514e-01,1.518444620205825768e-01,1.490182982223710872e-01,1.456363639054552850e-01,1.433056592101960292e-01,1.423867859190335872e-01,1.424030566198487835e-01,1.427014051829698649e-01,1.428314066327702192e-01,1.427102414340803982e-01,1.426527855514023446e-01,1.432504543374151784e-01,1.450417150306911318e-01,1.479451349421165296e-01,1.507913365252999682e-01,1.517995393957632388e-01,1.499777407446850896e-01,1.460510930892010284e-01,1.419052615652192095e-01,1.391993025856875510e-01,1.385503922591606318e-01,1.395952950761750744e-01,1.412556416739933485e-01,1.422054621210869230e-01
1.363498623556565481e-01,1.380345080296084270e-01,1.430239617006851816e-01,1.534917567750136991e-01,1.693699791872299298e-01,1.856053074888202314e-01,1.940070085230730934e-01,1.898537815423755604e-01,1.762037718023637678e-01,1.609808346276656033e-01,1.501349985526609643e-01,1.445740873800647475e-01,1.424936538532012298e-01,1.419845610209936881e-01,1.419645786071107585e-01,1.422774677111693087e-01,1.436561245349630422e-01,1.476243684501739317e-01,1.558641321155530279e-01,1.683038084821310010e-01,1.808231685979198866e-01,1.866625075809626444e-01,1.818915133142633700e-01,1.690447592309542169e-01,1.547852072123747369e-01,1.443156319531564147e-01,1.386911903248596034e-01,1.364866551659238425e-01,1.359573798726425586e-01,1.359729535350161500e-01
